id,Date,Title,acf_musico_nombre_artistico,acf_musico_provincia,acf_musico_tipo,acf_musico_formatos_disponibles,acf_musico_precio_minimo_dj,acf_musico_coste_hora_extra_dj,acf_musico_precio_minimo_solista,acf_musico_coste_hora_extra_solista,acf_musico_precio_minimo_duo,acf_musico_coste_hora_extra_duo,acf_musico_precio_minimo_trio,acf_musico_coste_hora_extra_trio,acf_musico_precio_minimo_cuarteto,acf_musico_coste_hora_extra_cuarteto,acf_musico_precio_minimo_conjunto,acf_musico_coste_hora_extra_conjunto,acf_musico_precio_minimo_banda_bateria,acf_musico_coste_hora_extra_banda_bateria,acf_musico_genero_musical,acf_musico_url_youtube_1,acf_musico_url_youtube_2,acf_musico_url_youtube_3,acf_musico_titulo_youtube_4,acf_musico_titulo_youtube_5,acf_musico_repertorio_completo,estados músico,Nº CONTRATACIONES,Author ID
30097,2023-02-10,Fun Forward - Rock Band,Fun Forward - Rock Band,Castellón,Músico,"a:1:{i:0;s:18:""Banda con batería"";}",,,,,,,,,,,,,500,180,"a:1:{i:0;s:4:""Rock"";}",https://www.youtube.com/watch?v=SwHiXag8hwI,http://youtu.be/675WAuIH-8o,,,,"John Fogerty - Knock On Wood
The Black Crows - Hard To Handle
ZZ Top - Tush
The Cult - Lil' Devil
Deep Purple - Smoke On The Water
Tina Turner - Proud Mary
Jet - Are You Gonna Be My Girl
Black Sabbath - Paranoid
Led Zeppelin - Whole Lotta Love
Status Quo - Rockin' All Over The World
Rainbow - Long Live Rock' N ' Roll
Deep Purple - Black Night
Queen - Bohemian Rhapsody 
Queen - Crazy Little Thing Called Love
Status Quo - Whatever You Want
ZZ Top - Gimme All Your Lovin'
Judas Priest - Breaking The Law
Kiss - Rock And Roll All Nite
Hole - Celebrity Skin
Twisted Sisters - We're Not Gonna Take It
Firewind - Maniac
Iron Maden - The Trooper
Judas Priest - Living After Midnight
Steppenwolf - Born To Be Wild
Deep Purple - Highway Star",Completo,,2669
30099,2023-02-10,Dj black hat,Dj black hat,Burgos,DJ,a:0:{},100,50,,,,,,,,,,,,,"a:4:{i:0;s:7:""Bachata"";i:1;s:5:""Dance"";i:2;s:5:""Disco"";i:3;s:5:""House"";}",,,,,,,Completo,,2670
30106,2023-02-10,BELLE E Pop,BELLE E Pop,Sevilla,Músico,"a:2:{i:0;s:4:""Dúo"";i:1;s:18:""Banda con batería"";}",,,,,200,80,,,,,,,300,120,"a:4:{i:0;s:5:""Funky"";i:1;s:3:""Pop"";i:2;s:3:""R&B"";i:3;s:4:""Rock"";}",,,,,,,Incompleto,,2624
30122,2023-02-11,Fanny Cantó,Fanny Cantó,Alicante,Músico,"a:3:{i:0;s:7:""Solista"";i:1;s:4:""Dúo"";i:2;s:27:""Banda/Conjunto sin batería"";}",,,200,50,300,80,,,,,400,160,,,"a:9:{i:0;s:11:""Alternativa"";i:1;s:9:""Comercial"";i:2;s:11:""Flamenquito"";i:3;s:7:""Karaoke"";i:4;s:6:""Latina"";i:5;s:8:""Mariachi"";i:6;s:3:""Pop"";i:7;s:10:""Romántica"";i:8;s:5:""Otros"";}",,,,,,,Incompleto,,2677
30128,2023-02-12,Moonlight,Moonlight,Murcia,Músico,"a:1:{i:0;s:18:""Banda con batería"";}",,,,,,,,,,,,,500,180,"a:1:{i:0;s:4:""Rock"";}",https://www.youtube.com/watch?v=Zk2bTRlg8QY&ab_channel=MoonlightHardRock,https://www.youtube.com/watch?v=VetBWaP4XTU&ab_channel=MoonlightHardRock,https://www.youtube.com/watch?v=vmTOYgRS8mk&ab_channel=MoonlightHardRock,,,"Queen: Bohemian Rhapsody, Don Stop me now, I want it all, We are de Champions.
Bon Jovi: Runaway, Living on a prayer.
Dire Straits: Walk of life, Money for nothing.
U2: Where the street have no name, Pride.
ACDC: Highwayto hell, You Shook me all night long.
Jorney: Dont Stop Believen, Separate ways.
Europe, Van Hallen, Tina Turner, Bruce Springsteen, Michael Jackson, ...............................",Completo,,2678
30139,2023-02-12,Vargas950,Vargas950,Barcelona,Músico,"a:1:{i:0;s:4:""Dúo"";}",,,,,500,80,,,,,,,,,"a:3:{i:0;s:3:""Pop"";i:1;s:3:""Rap"";i:2;s:4:""Trap"";}",,,,,,,Incompleto,,2680
30143,2023-02-12,Anaïs Pedraza,Anaïs Pedraza,Gerona,Músico,"a:2:{i:0;s:7:""Solista"";i:1;s:4:""Dúo"";}",,,150,50,200,80,,,,,,,,,"a:2:{i:0;s:9:""Acústico"";i:1;s:3:""Pop"";}",,,,,,,Incompleto,,2681
30166,2023-02-13,ParaSiempre,ParaSiempre,Madrid,Músico,"a:1:{i:0;s:18:""Banda con batería"";}",,,,,,,,,,,,,800,200,"a:2:{i:0;s:4:""Rock"";i:1;s:15:""Tributo a banda"";}",https://youtu.be/1UZnt4EnYic,https://youtu.be/5yfs_xwESG8,https://youtu.be/jw1q8ANnEYI,,,"RUEDA FORTUNA
IBERIA SUMERGIDA
DESHACER EL MUNDO 
MAR ADENTRO
FUENTE ESPERANZA
LA CARTA 
DESPERTAR

EL MAR NO CESA
HÉROE DE LEYENDA

CON NOMBRE DE GUERRA
APUESTA
 POR EL ROCK AND ROLL
SIRENA VARADA
LA HERIDA

BENDECIDA
EL CAMINO DEL EXCESO
LA APARIENCIA NO ES SINCERA
LOS PLACERES DE LA POBREZA

NO MÁS LÁGRIMAS
HECHIZO
ENTRE DOS TIERRAS

ORACIÓN
MALDITO DUENDE
OPIO
PARASIEMPRE
DÍAS DE BORRASCA
AVALANCHA
LA CHISPA ADECUADA

TODA LA DISCOGRAFÍA DE HDS",Completo,,2684
30183,2023-02-13,Dame Veneno,Dame Veneno,Madrid,Músico,"a:5:{i:0;s:4:""Dúo"";i:1;s:5:""Trío"";i:2;s:8:""Cuarteto"";i:3;s:27:""Banda/Conjunto sin batería"";i:4;s:18:""Banda con batería"";}",,,,,300,180,500,250,650,325,800,400,900,450,"a:4:{i:0;s:9:""Comercial"";i:1;s:11:""Flamenquito"";i:2;s:5:""Rumba"";i:3;s:15:""Tributo a banda"";}",https://youtu.be/wBtfnoKU3pU,https://youtu.be/eqZSZOj91kI,https://youtu.be/4h6QXC6-Ugk,,,"Hola!
Somos DAME VENENO MECHERO RECORDANDO A TRIANA
Un grupo-orquesta,que hacemos un homenaje a la Rumba-Rockera de Los Chichos, Chunguitos, Grecas etc
La rumba moderna de Estopa, Delincuentes,El Bicho,El Barrio etc
También hacemos versiones del Pop-rok español:Fito, Leño, Extremoduro etc, Hombres G, Siniestro Total, Mecano etc Rock anglosajón.....
T",Completo,,2686
30187,2023-02-13,Jose Arjona,Jose Arjona,Barcelona,Músico,"a:3:{i:0;s:7:""Solista"";i:1;s:4:""Dúo"";i:2;s:18:""Banda con batería"";}",,,200,80,300,140,,,,,,,500,200,"a:4:{i:0;s:9:""Comercial"";i:1;s:11:""Flamenquito"";i:2;s:7:""Karaoke"";i:3;s:6:""Latina"";}",,,,,,"El barrio .Arrebato .Galvan Real  
Maki .Demarco flamenco",Completo,,2687
30208,2023-02-13,Drelo y Pedro,Drelo y Pedro,Valencia,Músico,"a:1:{i:0;s:4:""Dúo"";}",,,,,250,80,,,,,,,,,"a:4:{i:0;s:9:""Acústico"";i:1;s:5:""Indie"";i:2;s:3:""Pop"";i:3;s:4:""Rock"";}",https://youtu.be/moGs3Esrhg0,https://youtu.be/moGs3Esrhg0,,,,"Flaca - A. Calamaro
La chica de ayer - Nacha pop
Tierra - Xoel Lopez
Turnedo - Ivan Ferreiro
No puedo vivir sin ti - Ronaldos
Copenhague - Vetusta Morla
Cualquier otra parte - Dorian
Alli donde soliamos gritar - LOL
Emborracharme - Lory Meyers
Que bien - Izal
La mujer de verde - Izal
El bien - Viva Suecia
Mucho mejor - Los Rodriguez
Sin documentos - Los Rodriguez
Soldadito marinero - Fito y Fitipaldis
Lamento boliviano - Enanitos verdes
Todo lo que ya no sos -
Un beso y una flor - Nino Bravo
Porque te vas - Jannete
El aire de la calle - Los delincuentes
La flaca - Jarabe de palo
Lady madrid - Pereza
Estrella polar o princesas- Pereza
Como si fueras a morir mañana - Leiva
Antes que ver el sol - Coti
Agradecido - Rosendo
Años 80 - Los Piratas
Desde que no te he vuelto a ver
Loco - A. Calamaro
El club de Jon Boy - LOL
Boca en la tierra - Vetusta morla
Ayer - La habitación roja
Historia universal - Deluxe
El fin del mundo - La la love you
Al amanecer  Los fresones rebeldes",Completo,,301
30281,2023-02-15,Los LetItBis,Los LetItBis,Madrid,Músico,"a:2:{i:0;s:4:""Dúo"";i:1;s:5:""Trío"";}",,,,,200,80,300,120,,,,,,,"a:5:{i:0;s:9:""Acústico"";i:1;s:37:""Canciones de toda la vida en Español"";i:2;s:36:""Canciones de toda la vida en Inglés"";i:3;s:3:""Pop"";i:4;s:4:""Rock"";}",https://youtu.be/IiDYp_wGTgQ,https://youtu.be/pAQkTN2wcUc,https://youtu.be/vwHBH0iEUUs,,,"Lucha De Gigantes - Antonio Vega
7 Vidas - Antonio Flores
Aunque Tú No Lo Sepas - Quique González
Living On A Prayer - Bon Jovi
El Lado Oscuro - Jarabe de Palo
One - U2
El Ritmo Del Garaje - Loquillo
Flaca - Andrés Calamaro
Cosas De La Edad - Modestia aparte
Chica De Ayer - Nacha Pop
20 De Abril - Celtas Cortos
Esos Ojos Negros - Duncan Dhu
Jardín De Rosas - Duncan Dhu
No Puedo Vivir Sin Ti - Los Ronaldos
Apuesta Por El Rock'n'roll - Héroes del Silencio
Devuélveme A Mi Chica - Hombres G
Carolina - M-Clan
Como Un Burro - El último de la fila
Grita - Jarabe de Palo
La Flaca - Jarabe de Palo
Mil Calles - La Guardia
Lobo Hombre en París - La Unión
Lady Madrid - Leiva
Escuela de Calor - Radio Futura
Ojos De Gata - Los Secretos
Pero A Tu Lado - Los Secretos
Soldadito Marinero - Fito y Fitipaldis
La Fuerza Del Destino - Mecano
Años 80 - Los Piratas
Don't Look Back In Anger - Oasis
Princesas - Pereza
Insurrección - El último de la fila
Llamando A La Tierra - M-Clan
Voy A Pasármelo Bien - Hombres G
Cadillac solitario - Loquillo
Sirena Varada - Héroes del Silencio
Let it be - The Beatles",Completo,,1740
30340,2023-02-15,SamFadi,SamFadi,Sevilla,Músico,"a:1:{i:0;s:4:""Dúo"";}",,,,,850,200,,,,,,,,,"a:8:{i:0;s:12:""Instrumental"";i:1;s:6:""Latina"";i:2;s:8:""Merengue"";i:3;s:3:""Pop"";i:4;s:3:""Rap"";i:5;s:9:""Reggeaton"";i:6;s:10:""Romántica"";i:7;s:5:""Rumba"";}",https://youtu.be/na8i0ozfBFs,https://youtu.be/Yzb7aQ7s7lU,https://youtu.be/1pH1TOObqWU,,,"Mis Canciones:
I AM SORRY
AMOR MIO
ESTUVE TUVE 
VUELVE A MI CORAZÓN
CELOSO
LOVE and MONEY
Tu Amor En La Disco",Completo,,2696
30371,2023-02-15,DEJA QUE SUEÑE - TRIBUTO A MANUEL CARRASCO,DEJA QUE SUEÑE - TRIBUTO A MANUEL CARRASCO,Valencia,Músico,"a:4:{i:0;s:4:""Dúo"";i:1;s:5:""Trío"";i:2;s:8:""Cuarteto"";i:3;s:18:""Banda con batería"";}",,,,,400,100,600,150,800,200,,,1500,300,"a:4:{i:0;s:9:""Acústico"";i:1;s:9:""Comercial"";i:2;s:11:""Flamenquito"";i:3;s:15:""Tributo a banda"";}",https://www.youtube.com/watch?v=rQohiDcmF8U,https://www.youtube.com/watch?v=6-sWMmg7JEY,https://www.youtube.com/watch?v=Aff-t7OPbTg,,,"EJEMPLO DE REPERTORIO TEMPORADA 2022 (NO ES UN REPERTORIO CERRADO, SIEMPRE ESTAMOS EN CONSTANTE RENOVACIÓN)

1. INTRO + HAY QUE VIVIR EL MOMENTO
2. OTOÑO, OCTUBRE
3. SÍGUEME
4. SI MIRAS A TU ALREDEDOR
5. LA HABITACIÓN
6. SABRÁS
7. PREFIERO SEGUIR PRESENTE
8. MUJER DE LAS MIL BATALLAS

BLOQUE ACÚSTICOS
9. EL AIRE DE LA CALLE
NO
11. FUE
12. ÁMAME OTRA VEZ
13. MEDLEY PIANO

BLOQUE FINAL – CAMBIO ROPA
14. INTRO + ME DIJERON DE PEQUEÑO
15. TAMBORES DE GUERRA
16. APRIETA
17. YO QUIERO VIVIR
18. UNO X UNO
19. DÉJAME SER
20. TAN SÓLO TÚ
21. AMOR PLANETARIO
22. QUE NADIE (acústico)
23. EN EL BAR DE LOS PESARES
24. NO DEJES DE SOÑAR + QUÉ BONITO ES QUERER",Completo,,2697
30374,2023-02-15,El Tostao,El Tostao,Barcelona,Músico,"a:3:{i:0;s:4:""Dúo"";i:1;s:5:""Trío"";i:2;s:8:""Cuarteto"";}",,,,,200,80,300,80,400,80,,,,,"a:1:{i:0;s:13:""Flamenco puro"";}",https://www.youtube.com/watch?v=HC8axteGnBA,https://www.youtube.com/watch?v=F5AAa08StuI,https://www.youtube.com/watch?v=NH8G-h7C2xU,,,"Fandangos, Bulerias, Tangos, Alegrías, Soleá, Abandolaos, Malagueña, Granaínas, Seguirillas, Cantes de Levante,cantes de fragua,  Petenera, Serrana, Vidalita, Milonga...
Cante para baile(atrás) y cante solo con guitarra(alante)",Completo,,2698
30381,2023-02-15,Vicente,Vicente,Madrid,Músico,"a:4:{i:0;s:7:""Solista"";i:1;s:4:""Dúo"";i:2;s:5:""Trío"";i:3;s:18:""Banda con batería"";}",,,100,50,200,100,300,100,,,,,400,100,"a:4:{i:0;s:9:""Comercial"";i:1;s:11:""Flamenquito"";i:2;s:3:""Pop"";i:3;s:5:""Otros"";}",https://www.youtube.com/watch?v=C0UYjUSHOic,https://www.youtube.com/watch?v=SGIHEi2lJug,https://www.youtube.com/watch?v=Cb9Kgxe0b64,,,"Estopa, Delincuentes, Kiko Veneno, Triana, Joaquín Sabina, Bambino, Peret, Los Chichos, Junco, Manolo Tena, Los Secretos, Du Can Dhu, etc.",Completo,,2699
30413,2023-02-16,Esteban Aracil,Esteban Aracil,Alicante,DJ,a:0:{},150,50,,,,,,,,,,,,,"a:10:{i:0;s:9:""Comercial"";i:1;s:5:""Dance"";i:2;s:10:""Deep House"";i:3;s:5:""Disco"";i:4;s:3:""EDM"";i:5;s:11:""Electronica"";i:6;s:5:""House"";i:7;s:6:""Latina"";i:8;s:3:""Pop"";i:9;s:9:""Reggeaton"";}",,,,,,,Completo,,0
30492,2023-02-16,Vice Nando,Vice Nando,Málaga,DJ,a:0:{},150,50,,,,,,,,,,,,,"a:4:{i:0;s:10:""Deep House"";i:1;s:5:""Disco"";i:2;s:3:""EDM"";i:3;s:11:""Electronica"";}",,,,,,,Incompleto,,2701
30513,2023-02-16,Federico,Federico,Madrid,Músico,"a:1:{i:0;s:7:""Solista"";}",,,150,50,,,,,,,,,,,"a:4:{i:0;s:11:""Alternativa"";i:1;s:10:""Romántica"";i:2;s:5:""Tango"";i:3;s:5:""Otros"";}",https://youtu.be/LhE1awo4qAI,,,,,"Temas propios, cantautores de los 70 y 80, Serrat, Sabina, Victor Manuel, Carlos Cano, Alberto Cortes, etc, boleros, tangos, milongas, rancheras…",Completo,,2702
30547,2023-02-17,Sali de la nada rkt,Sali de la nada rkt,Valencia,Músico,"a:2:{i:0;s:7:""Solista"";i:1;s:4:""Dúo"";}",,,100,50,200,80,,,,,,,,,"a:4:{i:0;s:6:""Latina"";i:1;s:5:""Piano"";i:2;s:9:""Reggeaton"";i:3;s:4:""Trap"";}",,,,,,,Incompleto,,2703
30548,2023-02-17,Salidelanada rkt,Salidelanada rkt,Valencia,Músico,"a:3:{i:0;s:7:""Solista"";i:1;s:4:""Dúo"";i:2;s:18:""Banda con batería"";}",,,100,50,100,80,,,,,,,500,180,"a:4:{i:0;s:6:""Latina"";i:1;s:9:""Reggeaton"";i:2;s:10:""Romántica"";i:3;s:4:""Trap"";}",https://youtu.be/qYltiJxgdJM,https://youtu.be/szmQA3gfZU4,https://youtu.be/YbCu6RNBR5I,,,"Enrolamos 
Me quiere a mi 
España argentina rkt 
Como lo mueve 
Muero de amor 
Un nuevo mundo 
Te odio 
Bebesita 
Perrea y la lía 
Deseos de papel ft Samanta bakan",Completo,,2703
30573,2023-02-18,Espíritus del Sol,Espíritus del Sol,Madrid,Músico,"a:1:{i:0;s:4:""Dúo"";}",,,,,199,199,,,,,,,,,"a:7:{i:0;s:9:""Acústico"";i:1;s:5:""Blues"";i:2;s:4:""Folk"";i:3;s:9:""Hard Rock"";i:4;s:6:""Reggae"";i:5;s:4:""Rock"";i:6;s:15:""Tributo a banda"";}",https://www.youtube.com/watch?v=3H9HNlEAPc4&ab_channel=Esp%C3%ADritusdelSol,https://www.youtube.com/watch?v=3Vs7QF35A7g&ab_channel=Esp%C3%ADritusdelSol,https://studio.youtube.com/video/Dk_Hhca3FQc/edit,,,"Haciendo un recorrido desde los años 50’ hasta la actualidad, el repertorio se compone por más de 70 versiones inolvidables de artistas icónicos del rock como:

En inglés:

• Elvis Presley
• Chuck Berry
• Louis Amstrong
• Johnny Cash
• Bob Dylan
• Roy Orbison
• The Doors
• The Beatles
• The Rolling Stones
• Pink Floyd
• Steppenwolf
• John Lennon
• The Animals
• Creedence C. R.
• Cat Stevens
• Eric Clapton
• Tom Petty
• Rodriguez
• Bill Withers
• Stealers Wheel
• The Clash
• Stray Cats
• Dire Straits
• AC/DC
• Prince
• Queen
• R.E.M.
• Oasis
• Blur
• Red Hot Chili Peppers
• The White Stripes
• The Verve
• The Strokes
• Arctic Monkeys
• Coldplay
• The Black Keys

En español:

• Andrés Calamaro
• Tequila
• Los Rodríguez
• Los secretos
• Burning
• Soda Stereo
• Viejas locas
• Jarabe de Palo	• M-Clan
• Los Ronaldos
• Devendra Banhart
• Pappo
• Los Ratones
  Paranoicos
• Coti",Completo,,2706
30598,2023-02-19,Kiko Sevilla,Kiko Sevilla,Sevilla,Músico,"a:3:{i:0;s:4:""Dúo"";i:1;s:5:""Trío"";i:2;s:8:""Cuarteto"";}",,,,,200,150,280,200,380,300,,,,,"a:3:{i:0;s:9:""Acústico"";i:1;s:11:""Flamenquito"";i:2;s:5:""Rumba"";}",https://youtu.be/KouozOe45Nc,,,,,"Rumbas comerciales, flamencas y sevillanas de los artistas más conocidos, además, de tener temas propios",Completo,,2709
30628,2023-02-20,TropiMambo,TropiMambo,Málaga,Músico,"a:1:{i:0;s:5:""Trío"";}",,,,,,,350,210,,,,,,,"a:4:{i:0;s:7:""Bachata"";i:1;s:6:""Latina"";i:2;s:8:""Merengue"";i:3;s:5:""Salsa"";}",https://www.youtube.com/watch?v=SFNBCZgJMso,,,,,"Son de la loma	Miguel Matamoros
Que Rico Vacilon	Orquesta Aragón
Mi Tierra	Gloria Estefan
Sombrero de Yarey	Original de Manzanillo
Bilongo	Eddi Palmieri
Chan Chan	Buena Vista Social Club
El Carretero	Guillermo Portabales
Guantanamera	DRA
Ayer	Gloria Estefan
No Me dejes de querer	Gloria Estefan
Capullito de Aleli	Rafael Hernández Marín
Mujer Divina	Joe de Cuba
Cachita	Orquesta Aragón
Camina y prende el fogón	Benigno Echemendía
Moliendo Café	José Manzo Perroni
Santa Barbara	Celina y Reutilio
Pedacito de mi vida	Celina y Reutilio
Suavemente	Elvis Crespo
Tu Sonrisa	Elvis Crespo
Rabiosa	Shakira
Pintame	Elvis Crespo
Loca	Shakira
I'm Addicted to you	Shakira
La Bilirrubina	Juan Luis Guerra
Lo mio es mio y Esta noche Amanecemos	Los Vecinos
Mentiroso	Olga Tañón
Volvio Juanita	Los Vecinos
Que se Vaya	Olga Tañón
Vivir mi vida	Marc Anthony
La Vida es un Carnaval	Celia Cruz
Abriendo Puertas	Gloria Estefan
Aquí el que baila gana	Los Van Van
Sandunguera	Los Van Van
Después de Todo	Los Van Van
Quimbara	Celia Cruz
La Sandunguita	Isaac Delgado
Ahora Quién	Marc Anthony
Cali Pachanguero	Grupo Niche
El Yerbero	Celia Cruz
Donde estabas tu	Osdalgia
Basta	Choco Orta
La Noche	Joe Arroyo
La negra tiene tumbao	Celia Cruz
Ras Tas tas	Cali Flow Latino
Darte un beso	Prince Royce
Obsesión	Aventura
Bachata Fukuoka	Juan Luis Guerra
Tus Besos	Juan Luis Guerra
Propuesta indecente	Romeo Santos
La bomba	Ricky Martin
Corazon espinado	Maná
Adios	Ricky Martin
Loba	Shakira
Ojos asi	Shakira
Sabor sabor	Rosario Flores
Wrapped	Gloria Estefan
Besame mucho	Consuelito Velázquez
Con los años que me quedan	Gloria Estefan
Hay amores	Shakira
Piel Canela	Bobby Capó
Sabor a mi	Álvaro carrillo
Quizas Quizas	Osvaldo Farrés
Derroche	Ana Belén
Historia de un amor	Carlos Eleta Almarán
Caminito Tango	Carlos Gardel
Waka waka	Shakira
Ai se eu te pego	Michael Teló
Macarena	Los del Rio
Asereje	Las Kepchup
Carrapicho	Tic tic tac
Che che re reche	Gustavo Lima
Mambo number 5	
Lambada	Kaoma
Ragga ragga	Red Plastic Bag
La bamba	Richie Valens
EL desperado	Antonio Banderas
Comandante che guevara	
La camisa negra	Juanes
Oye Como Va	Santana
Guajira	Santana",Completo,,2346
30682,2023-02-20,GabriDani,GabriDani,Madrid,Músico,"a:1:{i:0;s:4:""Dúo"";}",,,,,25,10,,,,,,,,,"a:4:{i:0;s:9:""Acústico"";i:1;s:5:""Indie"";i:2;s:3:""Pop"";i:3;s:4:""Rock"";}",https://youtu.be/D6fO_jY0sGc,,,,,"Por la boca vive el pez - Fito
La casa por el tejado - Fito
Lady Madrid - Pereza
Princesas - Pereza
Soldadito Marinero - Fito
Como si fueras a morir mañana -Leiva
A quemarropa- Fito
Voy a pasármelo bien - Hombres G
Besos - El canto del loco
Volverá - El canto del loco
Zapatillas - El canto del loco",Completo,,2712
30721,2023-02-21,SANTANEROS,SANTANEROS,Sevilla,Músico,"a:1:{i:0;s:18:""Banda con batería"";}",,,,,,,,,,,,,1200,300,"a:4:{i:0;s:4:""Rock"";i:1;s:10:""Romántica"";i:2;s:5:""Samba"";i:3;s:15:""Tributo a banda"";}",https://youtu.be/8RcymtjEK_M,https://youtu.be/gkHWFxSSes8,https://youtu.be/JvD8cxm-dh4,,,"1  JINGO    D
2.  LA PRIMAVERA    Bb
3.  LOVE OF MY LIFE    Bb
4.   TE QUIERO MUCHO   G                         DEMASIADO  
5.  OYE COMO VAS    G
6.  FLOR DE LUNA    F
7. CORAZÓN ESPINADO    C
8. SAMBA PA TI    G
9. SMOOTH   C
10. EL FAROL   C
11. AFRICA BAMBA    C
12. MARÍA MARIA     Bb
13. BLACK MAGIC WOMAN   F
14. EUROPA   Eb
15. GUAJIRA   C
16. SOUL SACRIFICE  G
Qa17. Evil way  F",Completo,,2713
30860,2023-02-22,KAPAQ,KAPAQ,Madrid,,,,,,,,,,,,,,,,,,,,,,,,Incompleto,,2714
30982,2023-02-23,InnFinito,InnFinito,Madrid,Músico,"a:4:{i:0;s:7:""Solista"";i:1;s:4:""Dúo"";i:2;s:5:""Trío"";i:3;s:27:""Banda/Conjunto sin batería"";}",,,125,50,220,80,300,100,,,440,160,,,"a:4:{i:0;s:9:""Acústico"";i:1;s:10:""Bossa Nova"";i:2;s:4:""Jazz"";i:3;s:6:""Latina"";}",https://www.youtube.com/watch?v=ALoepFKwS_w&list=PL26B5dL45bzKXFFn320du7DBCl699J6pP,https://www.youtube.com/watch?v=mraT6E9smrI,https://www.youtube.com/watch?v=yOs_IZ9YMTU,,,"Veinte años, Historia de un amor, Nature Boy, Dos gardenias, Bésame mucho, Temptation, Eu sei que vou te amar, Desafinado, Ella y yo, Tuyo, Carinhoso, Chega de saudade, O pato, Aquellos ojos verdes, All of me, Take it easy greasy, Debí llorar, La violetera, Como fue, Sabor a mí, Manhã de carnavel, Águas de março, Deusa do amor, Tres palabras, Drume negrita, In a mellow tone, In the mood for love, Amar pelos dois, Mechita, Misty, The nearness of you, I remember you, After you've gone, Summertime, Cheek to cheek, Lullaby of birdland, Flowers, Take five, My funny valentine, Confessin', My baby just cares for me, Blue bossa... Algo más de pop/nos adaptamos a lo que se pida.",Completo,,0
31108,2023-02-24,Angie Estrella Latina,Angie Estrella Latina,Barcelona,Músico,"a:1:{i:0;s:7:""Solista"";}",,,220,80,,,,,,,,,,,"a:3:{i:0;s:7:""Bachata"";i:1;s:6:""Latina"";i:2;s:10:""Romántica"";}",https://www.youtube.com/watch?v=BiiLTw5wCkY,https://www.youtube.com/watch?v=7sOaXJbuviw,https://www.youtube.com/watch?v=vkKFJUcu4Vw,,,"Música del recuerdo, Cumbia, Bachata.
Tormenta, Ana Gabriel, Roció Dúrcal, Grupo Deseo, Selena, etc.",Completo,,1134
31141,2023-02-25,InnFinito,InnFinito,Madrid,Músico,"a:4:{i:0;s:7:""Solista"";i:1;s:4:""Dúo"";i:2;s:5:""Trío"";i:3;s:27:""Banda/Conjunto sin batería"";}",,,150,50,220,80,280,100,,,440,160,,,"a:4:{i:0;s:9:""Acústico"";i:1;s:10:""Bossa Nova"";i:2;s:4:""Jazz"";i:3;s:6:""Latina"";}",https://www.youtube.com/watch?v=yTZJEqvtXO4,https://www.youtube.com/watch?v=mraT6E9smrI,https://www.youtube.com/watch?v=iMo0P8-thys,,,"Bésame mucho, Aquellos ojos verdes, Veinte años, Desafinado, Flowers, Temptation, Carinhoso, A tisket a tasket, All of me, Cheek to cheek, Chega de saudade, Nature boy, Historia de un amor, Dos gardenias, Sabor a mí, Quizás quizás quizás, Can't we be friends?, In a mellow tone, Lullaby of birdland, The nearness of you, Natural woman, My baby just cares for me, Just friends, My funny valentine, After you've gone, La puerta violeta ....",Completo,0,2723
31152,2023-02-26,DJALAN,DJALAN,Gerona,DJ,a:0:{},300,150,,,,,,,,,,,,,"a:4:{i:0;s:5:""Dance"";i:1;s:11:""Electronica"";i:2;s:6:""Techno"";i:3;s:6:""Trance"";}",https://www.youtube.com/watch?v=eQqMQyRDeio,,,,,"Techno, trance, dance, electronica remember, psytrance, makina, progressive",Completo,,2725
31191,2023-02-27,The Milagro,The Milagro,Sevilla,Músico,"a:1:{i:0;s:8:""Cuarteto"";}",,,,,,,,,400,150,,,,,"a:4:{i:0;s:5:""Indie"";i:1;s:3:""Pop"";i:2;s:4:""Rock"";i:3;s:15:""Tributo a banda"";}",https://youtube.com/watch?v=aallr33xJhw&si=EnSIkaIECMiOmarE,,,,,"Carolina
Como yo te amo
Mi gran noche
Viviendo deprisa
Princesas
Aquí no hay playa
Clavado en un bar
Voy a pasármelo bien
Ni tu ni nadie
Enamorado de la moda juvenil
Antes que ver el sol
Besos
Chiquilla
El ritmo del garaje
Bohemian Rhapsody
Smell like teen spirit
El lago
Dime que me quieres
We will rock you
We are the Champions
Mediterraneo
Amante bandido
Chas
Un beso y una flor
Melancolía 
Maldito duende
Rezaré 
Escuela de calor
Take on me
Song 2
Por la boca vive el pez
Highway to hell
Ama, ama y ensancha el alma
Salir
Insurrección 
No hay manera
Se acabó 
Pretty woman
Venezia
A quién le importa
Sufre mamón 
Da da da
So Payaso
I want to break free",Completo,,2728
